player,team,conference,season,category,playerId,position_stat,CAR,LONG,TD,YDS,YPC,name_clean,position_clean,id,athleteId,recruitType,year,ranking,name,school,committedTo,position_recruit,height,weight,stars,rating,city,stateProvince,country,hometownInfo,recruit_year,eligibility_year,team_clean,committed_clean,school_match,Usage Overall,rushing_score,usage_pct,production_pct,impact_score,impact_percentile,outcome
Juju McDowell,South Carolina,SEC,2023,rushing,4880608,RB,26,17,2,63,2.4,juju mcdowell,RB,116506,4880608,HighSchool,2021.0,756.0,Juju McDowell,Lee County,South Carolina,RB,68.0,180.0,3.0,0.8663,Leesburg,GA,USA,"{'latitude': 31.7324556, 'longitude': -84.1711966, 'fipsCode': '13177'}",2021.0,3.0,south carolina,south carolina,1,0,155,0.5007739938080495,0.336687306501548,0.40232198142414866,0.336687306501548,Depth / Rotation
Juju McDowell,South Carolina,SEC,2024,rushing,4880608,RB,22,13,0,91,4.1,juju mcdowell,RB,116506,4880608,HighSchool,2021.0,756.0,Juju McDowell,Lee County,South Carolina,RB,68.0,180.0,3.0,0.8663,Leesburg,GA,USA,"{'latitude': 31.7324556, 'longitude': -84.1711966, 'fipsCode': '13177'}",2021.0,4.0,south carolina,south carolina,1,0,135,0.5010224948875256,0.254601226993865,0.35316973415132924,0.254601226993865,Depth / Rotation
Julien Stokes,Pennsylvania,Ivy,2022,rushing,4878262,RB,13,11,1,70,5.4,julien stokes,RB,255203,,HighSchool,2021.0,,Julien Stokes,Grace Brethren,Pennsylvania,RB,68.0,160.0,,,Simi Valley,CA,USA,"{'latitude': 34.2694474, 'longitude': -118.781482, 'fipsCode': '06111'}",2021.0,2.0,pennsylvania,pennsylvania,1,0,116,0.5006544502617801,0.31282722513089006,0.3879581151832461,0.31282722513089006,Depth / Rotation
Julien Stokes,Pennsylvania,Ivy,2025,rushing,4878262,RB,44,25,1,225,5.1,julien stokes,RB,255203,,HighSchool,2021.0,,Julien Stokes,Grace Brethren,Pennsylvania,RB,68.0,160.0,,,Simi Valley,CA,USA,"{'latitude': 34.2694474, 'longitude': -118.781482, 'fipsCode': '06111'}",2021.0,5.0,pennsylvania,pennsylvania,1,0,333,0.5016233766233766,0.42694805194805197,0.4568181818181818,0.42694805194805197,Depth / Rotation
Julius Davis,Wisconsin,Big Ten,2020,rushing,4570071,RB,1,1,0,1,1.0,julius davis,RB,122823,4570071,HighSchool,2019.0,547.0,Julius Davis,Menomonee Falls,Wisconsin,RB,71.0,190.0,3.0,0.8815,Menomonee Falls,WI,USA,"{'latitude': 43.1790768, 'longitude': -88.1170784, 'fipsCode': '55133'}",2019.0,2.0,wisconsin,wisconsin,1,0,3,0.5006544502617801,0.01112565445026178,0.20693717277486914,0.01112565445026178,Bust
Julius Davis,Wisconsin,Big Ten,2021,rushing,4570071,RB,21,17,0,109,5.2,julius davis,RB,122823,4570071,HighSchool,2019.0,547.0,Julius Davis,Menomonee Falls,Wisconsin,RB,71.0,190.0,3.0,0.8815,Menomonee Falls,WI,USA,"{'latitude': 43.1790768, 'longitude': -88.1170784, 'fipsCode': '55133'}",2019.0,3.0,wisconsin,wisconsin,1,0,151,0.5007739938080495,0.32972136222910214,0.39814241486068114,0.32972136222910214,Depth / Rotation
Julius Davis,Wisconsin,Big Ten,2022,rushing,4570071,RB,13,33,0,90,6.9,julius davis,RB,122823,4570071,HighSchool,2019.0,547.0,Julius Davis,Menomonee Falls,Wisconsin,RB,71.0,190.0,3.0,0.8815,Menomonee Falls,WI,USA,"{'latitude': 43.1790768, 'longitude': -88.1170784, 'fipsCode': '55133'}",2019.0,4.0,wisconsin,wisconsin,1,0,116,0.5010224948875256,0.2116564417177914,0.3274028629856851,0.2116564417177914,Bust
Julius Davis,Montana State,Big Sky,2023,rushing,4570071,RB,97,49,5,697,7.2,julius davis,RB,122823,4570071,HighSchool,2019.0,547.0,Julius Davis,Menomonee Falls,Wisconsin,RB,71.0,190.0,3.0,0.8815,Menomonee Falls,WI,USA,"{'latitude': 43.1790768, 'longitude': -88.1170784, 'fipsCode': '55133'}",2019.0,5.0,montana state,wisconsin,0,0,991,0.5016233766233766,0.8084415584415584,0.6857142857142857,0.8084415584415584,Starter
Julius Loughridge,Fordham,Patriot,2022,rushing,4876685,RB,131,42,8,929,7.1,julius loughridge,RB,255527,,HighSchool,2021.0,,Julius Loughridge,Mayde Creek,Fordham,RB,72.0,210.0,,,Houston,TX,USA,"{'latitude': 29.7589382, 'longitude': -95.3676974, 'fipsCode': '48201'}",2021.0,2.0,fordham,fordham,1,0,1351,0.5006544502617801,0.9319371727748691,0.7594240837696336,0.9319371727748691,Impact Player
Julius Loughridge,Fordham,Patriot,2023,rushing,4876685,RB,207,50,10,1148,5.5,julius loughridge,RB,255527,,HighSchool,2021.0,,Julius Loughridge,Mayde Creek,Fordham,RB,72.0,210.0,,,Houston,TX,USA,"{'latitude': 29.7589382, 'longitude': -95.3676974, 'fipsCode': '48201'}",2021.0,3.0,fordham,fordham,1,0,1762,0.5007739938080495,0.9411764705882353,0.765015479876161,0.9411764705882353,Impact Player
Julius Loughridge,Fordham,Patriot,2024,rushing,4876685,RB,194,55,9,1044,5.4,julius loughridge,RB,255527,,HighSchool,2021.0,,Julius Loughridge,Mayde Creek,Fordham,RB,72.0,210.0,,,Houston,TX,USA,"{'latitude': 29.7589382, 'longitude': -95.3676974, 'fipsCode': '48201'}",2021.0,4.0,fordham,fordham,1,0,1612,0.5010224948875256,0.9161554192229039,0.7501022494887525,0.9161554192229039,Impact Player
Julius Loughridge,South Dakota State,MVFC,2025,rushing,4876685,RB,217,37,7,1004,4.6,julius loughridge,RB,255527,,HighSchool,2021.0,,Julius Loughridge,Mayde Creek,Fordham,RB,72.0,210.0,,,Houston,TX,USA,"{'latitude': 29.7589382, 'longitude': -95.3676974, 'fipsCode': '48201'}",2021.0,5.0,south dakota state,fordham,0,0,1578,0.5016233766233766,0.9448051948051948,0.7675324675324675,0.9448051948051948,Impact Player
Juma Otoviano,Rice,Conference USA,2018,rushing,4362538,RB,65,80,3,364,5.6,juma otoviano,RB,128296,4362538,HighSchool,2018.0,2027.0,Juma Otoviano,Arlington Martin,Rice,RB,70.0,180.0,3.0,0.8098,Arlington,TX,USA,"{'latitude': 32.701938999999996, 'longitude': -97.10562379033699, 'fipsCode': '48439'}",2018.0,1.0,rice,rice,1,0,554,0.5007849293563579,0.847723704866562,0.7089481946624804,0.847723704866562,Starter
Juma Otoviano,Rice,Conference USA,2019,rushing,4362538,RB,37,14,0,114,3.1,juma otoviano,RB,128296,4362538,HighSchool,2018.0,2027.0,Juma Otoviano,Arlington Martin,Rice,RB,70.0,180.0,3.0,0.8098,Arlington,TX,USA,"{'latitude': 32.701938999999996, 'longitude': -97.10562379033699, 'fipsCode': '48439'}",2018.0,2.0,rice,rice,1,0,188,0.5006544502617801,0.4142670157068063,0.4488219895287958,0.4142670157068063,Depth / Rotation
Juma Otoviano,Rice,Conference USA,2020,rushing,4362538,RB,45,20,0,195,4.3,juma otoviano,RB,128296,4362538,HighSchool,2018.0,2027.0,Juma Otoviano,Arlington Martin,Rice,RB,70.0,180.0,3.0,0.8098,Arlington,TX,USA,"{'latitude': 32.701938999999996, 'longitude': -97.10562379033699, 'fipsCode': '48439'}",2018.0,3.0,rice,rice,1,0,285,0.5007739938080495,0.44272445820433437,0.4659442724458205,0.44272445820433437,Depth / Rotation
Juma Otoviano,Rice,Conference USA,2021,rushing,4362538,RB,4,4,1,6,1.5,juma otoviano,RB,128296,4362538,HighSchool,2018.0,2027.0,Juma Otoviano,Arlington Martin,Rice,RB,70.0,180.0,3.0,0.8098,Arlington,TX,USA,"{'latitude': 32.701938999999996, 'longitude': -97.10562379033699, 'fipsCode': '48439'}",2018.0,4.0,rice,rice,1,0,34,0.5010224948875256,0.08486707566462168,0.25132924335378326,0.08486707566462168,Bust
Juma Otoviano,Rice,Conference USA,2022,rushing,4362538,RB,71,33,1,403,5.7,juma otoviano,RB,128296,4362538,HighSchool,2018.0,2027.0,Juma Otoviano,Arlington Martin,Rice,RB,70.0,180.0,3.0,0.8098,Arlington,TX,USA,"{'latitude': 32.701938999999996, 'longitude': -97.10562379033699, 'fipsCode': '48439'}",2018.0,5.0,rice,rice,1,0,565,0.5016233766233766,0.577922077922078,0.5474025974025974,0.577922077922078,Depth / Rotation
Justice Haynes,Alabama,SEC,2023,rushing,4870760,RB,25,33,2,168,6.7,justice haynes,RB,111275,4870760,HighSchool,2023.0,25.0,Justice Haynes,Buford,Alabama,RB,71.0,200.0,5.0,0.9884,Buford,GA,USA,"{'latitude': 34.1206564, 'longitude': -84.0043513, 'fipsCode': '13135'}",2023.0,1.0,alabama,alabama,1,0,258,0.5007849293563579,0.6577708006279435,0.5949764521193093,0.6577708006279435,Starter
Justice Haynes,Alabama,SEC,2024,rushing,4870760,RB,79,85,7,448,5.7,justice haynes,RB,111275,4870760,HighSchool,2023.0,25.0,Justice Haynes,Buford,Alabama,RB,71.0,200.0,5.0,0.9884,Buford,GA,USA,"{'latitude': 34.1206564, 'longitude': -84.0043513, 'fipsCode': '13135'}",2023.0,2.0,alabama,alabama,1,0,746,0.5006544502617801,0.7630890052356021,0.6581151832460733,0.7630890052356021,Starter
Justice Haynes,Michigan,Big Ten,2025,rushing,4870760,RB,121,75,10,857,7.1,justice haynes,RB,111275,4870760,HighSchool,2023.0,25.0,Justice Haynes,Buford,Alabama,RB,71.0,200.0,5.0,0.9884,Buford,GA,USA,"{'latitude': 34.1206564, 'longitude': -84.0043513, 'fipsCode': '13135'}",2023.0,3.0,michigan,alabama,0,0,1299,0.5007739938080495,0.8606811145510835,0.7167182662538699,0.8606811145510835,Impact Player
Justin Bruno,Holy Cross,Patriot,2018,rushing,4368059,RB,4,12,0,25,6.3,justin bruno,RB,250437,4368059,HighSchool,2018.0,,Justin Bruno,Lambert,Holy Cross,RB,74.0,198.0,,,Suwanee,GA,USA,"{'latitude': 34.0514898, 'longitude': -84.0712997, 'fipsCode': '13135'}",2018.0,1.0,holy cross,holy cross,1,0,33,0.5007849293563579,0.21271585557299844,0.3279434850863422,0.21271585557299844,Bust
Justin Dinka,Indiana State,MVFC,2021,rushing,4429520,RB,2,3,0,6,3.0,justin dinka,RB,123254,4429520,HighSchool,2019.0,993.0,Justin Dinka,Flower Mound Marcus,San Diego State,RB,70.5,185.0,3.0,0.8578,Flower Mound,TX,USA,"{'latitude': 33.0283854, 'longitude': -97.0867203, 'fipsCode': '48121'}",2019.0,3.0,indiana state,san diego state,0,0,10,0.5007739938080495,0.0348297213622291,0.2212074303405573,0.0348297213622291,Bust
Justin Dinka,Indiana State,MVFC,2022,rushing,4429520,RB,119,82,5,756,6.4,justin dinka,RB,123254,4429520,HighSchool,2019.0,993.0,Justin Dinka,Flower Mound Marcus,San Diego State,RB,70.5,185.0,3.0,0.8578,Flower Mound,TX,USA,"{'latitude': 33.0283854, 'longitude': -97.0867203, 'fipsCode': '48121'}",2019.0,4.0,indiana state,san diego state,0,0,1094,0.5010224948875256,0.8057259713701431,0.6838445807770961,0.8057259713701431,Starter
Justin Dinka,Indiana State,MVFC,2023,rushing,4429520,RB,120,41,4,518,4.3,justin dinka,RB,123254,4429520,HighSchool,2019.0,993.0,Justin Dinka,Flower Mound Marcus,San Diego State,RB,70.5,185.0,3.0,0.8578,Flower Mound,TX,USA,"{'latitude': 33.0283854, 'longitude': -97.0867203, 'fipsCode': '48121'}",2019.0,5.0,indiana state,san diego state,0,0,838,0.5016233766233766,0.75,0.6506493506493506,0.75,Starter
Justin Jones,Auburn,SEC,2023,rushing,4689654,RB,4,12,0,33,8.3,justin jones,RB,125540,4686178,HighSchool,2019.0,3231.0,Justin Jones,Bessemer Academy,Navy,RB,72.0,180.0,2.0,0.78,Hueytown,AL,USA,"{'latitude': 33.4512197, 'longitude': -86.9966606, 'fipsCode': '01073'}",2019.0,5.0,auburn,navy,0,0,41,0.5016233766233766,0.09740259740259741,0.2590909090909091,0.09740259740259741,Bust
Justin Williams-Thomas,Tennessee,SEC,2022,rushing,5081363,RB,11,8,0,37,3.4,justin williamsthomas,RB,113813,5081363,HighSchool,2022.0,270.0,Justin Williams-Thomas,East Paulding,Tennessee,RB,72.0,205.0,4.0,0.9063,Dallas,GA,USA,"{'latitude': 33.9237141, 'longitude': -84.8407732, 'fipsCode': '13223'}",2022.0,1.0,tennessee,tennessee,1,0,59,0.5007849293563579,0.31868131868131866,0.39152276295133437,0.31868131868131866,Depth / Rotation
Justin Williams-Thomas,California,Pac-12,2023,rushing,5081363,RB,21,23,0,91,4.3,justin williamsthomas,RB,113813,5081363,HighSchool,2022.0,270.0,Justin Williams-Thomas,East Paulding,Tennessee,RB,72.0,205.0,4.0,0.9063,Dallas,GA,USA,"{'latitude': 33.9237141, 'longitude': -84.8407732, 'fipsCode': '13223'}",2022.0,2.0,california,tennessee,0,0,133,0.5006544502617801,0.3370418848167539,0.4024869109947644,0.3370418848167539,Depth / Rotation
Justin Williams-Thomas,Marshall,Sun Belt,2025,rushing,5081363,RB,35,37,2,197,5.6,justin williamsthomas,RB,113813,5081363,HighSchool,2022.0,270.0,Justin Williams-Thomas,East Paulding,Tennessee,RB,72.0,205.0,4.0,0.9063,Dallas,GA,USA,"{'latitude': 33.9237141, 'longitude': -84.8407732, 'fipsCode': '13223'}",2022.0,4.0,marshall,tennessee,0,0,307,0.5010224948875256,0.3997955010224949,0.4402862985685072,0.3997955010224949,Depth / Rotation
Justus Savage,Jacksonville State,Conference USA,2025,rushing,5176911,RB,12,12,0,58,4.8,justus savage,RB,109807,5176911,HighSchool,2024.0,1123.0,Justus Savage,Langston Hughes,Jacksonville State,RB,70.0,195.0,3.0,0.8633,Fairburn,GA,USA,"{'latitude': 33.5670562, 'longitude': -84.5810418, 'fipsCode': '13121'}",2024.0,2.0,jacksonville state,jacksonville state,1,0,82,0.5006544502617801,0.2493455497382199,0.349869109947644,0.2493455497382199,Bust
Justus Woods,Stanford,Pac-12,2018,rushing,4360743,RB,4,5,0,15,3.8,justus woods,RB,127118,,HighSchool,2018.0,849.0,Justus Woods,Charlotte Christian,Stanford,RB,72.0,190.0,3.0,0.8592,Charlotte,NC,USA,"{'latitude': 35.2272, 'longitude': -80.843083, 'fipsCode': '37119'}",2018.0,1.0,stanford,stanford,1,0,23,0.5007849293563579,0.16169544740973313,0.29733124018838303,0.16169544740973313,Bust
Justus Woods,Stanford,Pac-12,2020,rushing,4360743,RB,4,4,0,8,2.0,justus woods,RB,127118,,HighSchool,2018.0,849.0,Justus Woods,Charlotte Christian,Stanford,RB,72.0,190.0,3.0,0.8592,Charlotte,NC,USA,"{'latitude': 35.2272, 'longitude': -80.843083, 'fipsCode': '37119'}",2018.0,3.0,stanford,stanford,1,0,16,0.5007739938080495,0.06114551083591331,0.2369969040247678,0.06114551083591331,Bust
K'Wan Powell,South Florida,American Athletic,2022,rushing,4567792,RB,24,37,1,123,5.1,kwan powell,RB,116675,,HighSchool,2021.0,953.0,K'wan Powell,Vernon,South Florida,RB,69.0,190.0,3.0,0.8585,Vernon,FL,USA,"{'latitude': 30.6229702, 'longitude': -85.7121531, 'fipsCode': '12133'}",2021.0,2.0,south florida,south florida,1,0,191,0.5006544502617801,0.4162303664921466,0.45000000000000007,0.4162303664921466,Depth / Rotation
K'Wan Powell,South Florida,American Athletic,2023,rushing,4567792,RB,61,27,1,215,3.5,kwan powell,RB,116675,,HighSchool,2021.0,953.0,K'wan Powell,Vernon,South Florida,RB,69.0,190.0,3.0,0.8585,Vernon,FL,USA,"{'latitude': 30.6229702, 'longitude': -85.7121531, 'fipsCode': '12133'}",2021.0,3.0,south florida,south florida,1,0,357,0.5007739938080495,0.48839009287925694,0.493343653250774,0.48839009287925694,Depth / Rotation
KD Daniels,Florida,SEC,2024,rushing,5222223,RB,11,25,1,77,7.0,kd daniels,RB,108901,5222223,HighSchool,2024.0,203.0,KD Daniels,West Point,Florida,RB,71.0,190.0,4.0,0.9211,West Point,MS,USA,"{'latitude': 33.6076186, 'longitude': -88.6503255, 'fipsCode': '28025'}",2024.0,1.0,florida,florida,1,0,119,0.5007849293563579,0.47566718995290425,0.4857142857142857,0.47566718995290425,Depth / Rotation
KD Daniels,Florida,SEC,2025,rushing,5222223,RB,28,16,1,120,4.3,kd daniels,RB,108901,5222223,HighSchool,2024.0,203.0,KD Daniels,West Point,Florida,RB,71.0,190.0,4.0,0.9211,West Point,MS,USA,"{'latitude': 33.6076186, 'longitude': -88.6503255, 'fipsCode': '28025'}",2024.0,2.0,florida,florida,1,0,196,0.5006544502617801,0.42539267015706805,0.4554973821989529,0.42539267015706805,Depth / Rotation
KZ Adams,Georgia State,Sun Belt,2022,rushing,4869960,RB,2,5,0,5,2.5,kz adams,RB,115633,4869960,HighSchool,2022.0,2503.0,KZ Adams,Gray Academy,Georgia State,RB,68.0,175.0,3.0,0.7994,Columbia,SC,USA,"{'latitude': 34.0007493, 'longitude': -81.0343313, 'fipsCode': '45079'}",2022.0,1.0,georgia state,georgia state,1,0,9,0.5007849293563579,0.07535321821036106,0.24552590266875982,0.07535321821036106,Bust
KZ Adams,Georgia State,Sun Belt,2023,rushing,4869960,RB,35,6,0,61,1.7,kz adams,RB,115633,4869960,HighSchool,2022.0,2503.0,KZ Adams,Gray Academy,Georgia State,RB,68.0,175.0,3.0,0.7994,Columbia,SC,USA,"{'latitude': 34.0007493, 'longitude': -81.0343313, 'fipsCode': '45079'}",2022.0,2.0,georgia state,georgia state,1,0,131,0.5006544502617801,0.3337696335078534,0.4005235602094241,0.3337696335078534,Depth / Rotation
KZ Adams,South Carolina State,MEAC,2024,rushing,4869960,RB,91,37,5,433,4.8,kz adams,RB,115633,4869960,HighSchool,2022.0,2503.0,KZ Adams,Gray Academy,Georgia State,RB,68.0,175.0,3.0,0.7994,Columbia,SC,USA,"{'latitude': 34.0007493, 'longitude': -81.0343313, 'fipsCode': '45079'}",2022.0,3.0,south carolina state,georgia state,0,0,715,0.5007739938080495,0.6702786377708978,0.6024767801857585,0.6702786377708978,Starter
KZ Adams,South Carolina State,MEAC,2025,rushing,4869960,RB,74,14,1,243,3.3,kz adams,RB,115633,4869960,HighSchool,2022.0,2503.0,KZ Adams,Gray Academy,Georgia State,RB,68.0,175.0,3.0,0.7994,Columbia,SC,USA,"{'latitude': 34.0007493, 'longitude': -81.0343313, 'fipsCode': '45079'}",2022.0,4.0,south carolina state,georgia state,0,0,411,0.5010224948875256,0.4662576687116564,0.48016359918200413,0.4662576687116564,Depth / Rotation
Kaden Cloud,Air Force,Mountain West,2023,rushing,5151909,RB,2,11,0,11,5.5,kaden cloud,RB,115448,5151909,HighSchool,2022.0,2104.0,Kaden Cloud,Williams Field,Air Force,RB,71.0,185.0,3.0,0.8167,Gilbert,AZ,USA,"{'latitude': 33.3527632, 'longitude': -111.7890373, 'fipsCode': '04013'}",2022.0,2.0,air force,air force,1,0,15,0.5006544502617801,0.0700261780104712,0.2422774869109948,0.0700261780104712,Bust
Kaden Cloud,Air Force,Mountain West,2024,rushing,5151909,RB,5,7,0,19,3.8,kaden cloud,RB,115448,5151909,HighSchool,2022.0,2104.0,Kaden Cloud,Williams Field,Air Force,RB,71.0,185.0,3.0,0.8167,Gilbert,AZ,USA,"{'latitude': 33.3527632, 'longitude': -111.7890373, 'fipsCode': '04013'}",2022.0,3.0,air force,air force,1,0,29,0.5007739938080495,0.1153250773993808,0.26950464396284834,0.1153250773993808,Bust
Kaden Cloud,Air Force,Mountain West,2025,rushing,5151909,RB,3,11,0,22,7.3,kaden cloud,RB,115448,5151909,HighSchool,2022.0,2104.0,Kaden Cloud,Williams Field,Air Force,RB,71.0,185.0,3.0,0.8167,Gilbert,AZ,USA,"{'latitude': 33.3527632, 'longitude': -111.7890373, 'fipsCode': '04013'}",2022.0,4.0,air force,air force,1,0,28,0.5010224948875256,0.06850715746421268,0.24151329243353786,0.06850715746421268,Bust
Kaden Dixon,Alabama A&M,SWAC,2025,rushing,5225424,RB,10,18,0,65,6.5,kaden dixon,RB,238020,,HighSchool,2024.0,1919.0,Kaden Dixon,Center,Northern Arizona,RB,73.0,190.0,3.0,0.84,Center,TX,USA,"{'latitude': 31.7954512, 'longitude': -94.1790862, 'fipsCode': '48419'}",2024.0,2.0,alabama a&m,northern arizona,0,0,85,0.5006544502617801,0.2545811518324607,0.3530104712041885,0.2545811518324607,Depth / Rotation
Kaden Shields-Dutton,Florida Atlantic,American Athletic,2024,rushing,5146725,RB,12,9,0,56,4.7,kaden shieldsdutton,RB,110206,5146725,HighSchool,2024.0,1556.0,Kaden Shields-Dutton,Edgewater,Florida Atlantic,RB,70.5,215.0,3.0,0.8514,Orlando,FL,USA,"{'latitude': 28.5421109, 'longitude': -81.3790304, 'fipsCode': '12095'}",2024.0,1.0,florida atlantic,florida atlantic,1,0,80,0.5007849293563579,0.3869701726844584,0.4324960753532182,0.3869701726844584,Depth / Rotation
Kaden Shields-Dutton,Florida Atlantic,American Athletic,2025,rushing,5146725,RB,83,50,6,460,5.5,kaden shieldsdutton,RB,110206,5146725,HighSchool,2024.0,1556.0,Kaden Shields-Dutton,Edgewater,Florida Atlantic,RB,70.5,215.0,3.0,0.8514,Orlando,FL,USA,"{'latitude': 28.5421109, 'longitude': -81.3790304, 'fipsCode': '12095'}",2024.0,2.0,florida atlantic,florida atlantic,1,0,746,0.5006544502617801,0.7630890052356021,0.6581151832460733,0.7630890052356021,Starter
Kaden Williams,Austin Peay,UAC,2023,rushing,5153736,RB,5,9,0,20,4.0,kaden williams,RB,217039,5153736,HighSchool,2023.0,1953.0,Kaden Williams,St. James,Austin Peay,RB,68.0,170.0,3.0,0.83,St. James,LA,USA,"{'latitude': 39.573173, 'longitude': -77.74937083071353, 'fipsCode': '24043'}",2023.0,1.0,austin peay,austin peay,1,0,30,0.5007849293563579,0.20094191522762953,0.32087912087912085,0.20094191522762953,Bust
Kaden Williams,Austin Peay,UAC,2024,rushing,5153736,RB,43,11,1,117,2.7,kaden williams,RB,217039,5153736,HighSchool,2023.0,1953.0,Kaden Williams,St. James,Austin Peay,RB,68.0,170.0,3.0,0.83,St. James,LA,USA,"{'latitude': 39.573173, 'longitude': -77.74937083071353, 'fipsCode': '24043'}",2023.0,2.0,austin peay,austin peay,1,0,223,0.5006544502617801,0.44960732984293195,0.47002617801047125,0.44960732984293195,Depth / Rotation
Kaden Williams,Austin Peay,UAC,2025,rushing,5153736,RB,51,32,2,212,4.2,kaden williams,RB,217039,5153736,HighSchool,2023.0,1953.0,Kaden Williams,St. James,Austin Peay,RB,68.0,170.0,3.0,0.83,St. James,LA,USA,"{'latitude': 39.573173, 'longitude': -77.74937083071353, 'fipsCode': '24043'}",2023.0,3.0,austin peay,austin peay,1,0,354,0.5007739938080495,0.48606811145510836,0.49195046439628487,0.48606811145510836,Depth / Rotation
Kadyn Roach,UL Monroe,Sun Belt,2020,rushing,4428354,RB,18,30,1,112,6.2,kadyn roach,RB,124307,4428354,HighSchool,2019.0,2117.0,Kadyn Roach,Magnolia,UL Monroe,RB,72.0,197.0,3.0,0.8156,Magnolia,AR,USA,"{'latitude': 33.2670725, 'longitude': -93.2393341, 'fipsCode': '05027'}",2019.0,2.0,ul monroe,ul monroe,1,0,168,0.5006544502617801,0.38219895287958117,0.42958115183246076,0.38219895287958117,Depth / Rotation
Kadyn Roach,UL Monroe,Sun Belt,2021,rushing,4428354,RB,21,17,1,58,2.8,kadyn roach,RB,124307,4428354,HighSchool,2019.0,2117.0,Kadyn Roach,Magnolia,UL Monroe,RB,72.0,197.0,3.0,0.8156,Magnolia,AR,USA,"{'latitude': 33.2670725, 'longitude': -93.2393341, 'fipsCode': '05027'}",2019.0,3.0,ul monroe,ul monroe,1,0,120,0.5007739938080495,0.29256965944272445,0.3758513931888545,0.29256965944272445,Depth / Rotation
Kaedric Cobbs,UTSA,Conference USA,2020,rushing,4431028,RB,11,24,1,56,5.1,kaedric cobbs,RB,120157,4431028,HighSchool,2020.0,1800.0,Kaedric Cobbs,Denton Guyer,UTSA,RB,70.0,209.0,3.0,0.8315,Denton,TX,USA,"{'latitude': 33.2150386, 'longitude': -97.1330516, 'fipsCode': '48121'}",2020.0,1.0,utsa,utsa,1,0,98,0.5007849293563579,0.42700156985871274,0.4565149136577708,0.42700156985871274,Depth / Rotation
Kaedric Cobbs,UTSA,Conference USA,2021,rushing,4431028,RB,3,8,0,18,6.0,kaedric cobbs,RB,120157,4431028,HighSchool,2020.0,1800.0,Kaedric Cobbs,Denton Guyer,UTSA,RB,70.0,209.0,3.0,0.8315,Denton,TX,USA,"{'latitude': 33.2150386, 'longitude': -97.1330516, 'fipsCode': '48121'}",2020.0,2.0,utsa,utsa,1,0,24,0.5006544502617801,0.09293193717277487,0.256020942408377,0.09293193717277487,Bust
Kaedric Cobbs,UTSA,Conference USA,2022,rushing,4431028,RB,1,5,0,5,5.0,kaedric cobbs,RB,120157,4431028,HighSchool,2020.0,1800.0,Kaedric Cobbs,Denton Guyer,UTSA,RB,70.0,209.0,3.0,0.8315,Denton,TX,USA,"{'latitude': 33.2150386, 'longitude': -97.1330516, 'fipsCode': '48121'}",2020.0,3.0,utsa,utsa,1,0,7,0.5007739938080495,0.025541795665634675,0.21563467492260063,0.025541795665634675,Bust
Kaedric Cobbs,UTSA,American Athletic,2023,rushing,4431028,RB,12,14,0,49,4.1,kaedric cobbs,RB,120157,4431028,HighSchool,2020.0,1800.0,Kaedric Cobbs,Denton Guyer,UTSA,RB,70.0,209.0,3.0,0.8315,Denton,TX,USA,"{'latitude': 33.2150386, 'longitude': -97.1330516, 'fipsCode': '48121'}",2020.0,4.0,utsa,utsa,1,0,73,0.5010224948875256,0.1554192229038855,0.2936605316973415,0.1554192229038855,Bust
Kaedric Cobbs,Bryant,CAA,2024,rushing,4431028,RB,9,14,0,46,5.1,kaedric cobbs,RB,120157,4431028,HighSchool,2020.0,1800.0,Kaedric Cobbs,Denton Guyer,UTSA,RB,70.0,209.0,3.0,0.8315,Denton,TX,USA,"{'latitude': 33.2150386, 'longitude': -97.1330516, 'fipsCode': '48121'}",2020.0,5.0,bryant,utsa,0,0,64,0.5016233766233766,0.12012987012987013,0.2727272727272727,0.12012987012987013,Bust
Kaelon Black,James Madison,Sun Belt,2022,rushing,4696044,RB,69,27,3,333,4.8,kaelon black,RB,120783,,HighSchool,2020.0,2416.0,Kaelon Black,Salem,James Madison,RB,70.0,185.0,3.0,0.8117,Virginia Beach,VA,USA,"{'latitude': 36.8529841, 'longitude': -75.9774183, 'fipsCode': '51810'}",2020.0,3.0,james madison,james madison,1,0,531,0.5007739938080495,0.5944272445820433,0.5569659442724458,0.5944272445820433,Depth / Rotation
Kaelon Black,James Madison,Sun Belt,2023,rushing,4696044,RB,142,57,1,637,4.5,kaelon black,RB,120783,,HighSchool,2020.0,2416.0,Kaelon Black,Salem,James Madison,RB,70.0,185.0,3.0,0.8117,Virginia Beach,VA,USA,"{'latitude': 36.8529841, 'longitude': -75.9774183, 'fipsCode': '51810'}",2020.0,4.0,james madison,james madison,1,0,941,0.5010224948875256,0.754601226993865,0.6531697341513292,0.754601226993865,Starter
Kaelon Black,Indiana,Big Ten,2024,rushing,4696044,RB,46,21,2,251,5.5,kaelon black,RB,120783,,HighSchool,2020.0,2416.0,Kaelon Black,Salem,James Madison,RB,70.0,185.0,3.0,0.8117,Virginia Beach,VA,USA,"{'latitude': 36.8529841, 'longitude': -75.9774183, 'fipsCode': '51810'}",2020.0,5.0,indiana,james madison,0,0,383,0.5016233766233766,0.4707792207792208,0.48311688311688317,0.4707792207792208,Depth / Rotation
